Title,Price,Neighborhood,URL,Description
2015 Ford Mustang GT Premium Coupe 2D coupe Gray - FINANCE ONLINE,"$37,590",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2015-ford-mustang-gt-premium/7442445547.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2016 BMW 2 Series 228i xDrive Convertible 2D Convertible White -,"$32,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2016-bmw-series-228i-xdrive/7442467023.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2017 Toyota Prius Prime Premium Hatchback 4D hatchback White - FINANCE,"$27,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2017-toyota-prius-prime-premium/7442445549.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2017 MINI Hardtop 4 Door Cooper Hatchback 4D hatchback White - FINANCE,"$22,590",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2017-mini-hardtop-door-cooper/7442467091.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2021 Porsche Macan Sport Utility 4D suv Silver - FINANCE ONLINE,"$64,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2021-porsche-macan-sport/7442467060.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2014 Toyota Avalon XLE Premium Sedan 4D sedan Gray - FINANCE ONLINE,"$22,590",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2014-toyota-avalon-xle-premium/7442445579.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2020 *Lincoln Continental* FWD,"$32,899",*Lincoln*_*Continental*FWD eastside ,https://seattle.craigslist.org/est/ctd/d/puyallup-2020-lincoln-continental-fwd/7442449556.html,2020 Lincoln Continental FWD **One Owner Sedan with Backup Camera!** WANT TO FIND OUT MORE ABOUT THIS VEHICLE? Copy the link below and paste it into your browser: https://www.nwmsrocks.com/i/136064...
2013 Caddy Cadillac CTS 3.0 Luxury Collection Sedan 4D sedan White -,"$22,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2013-caddy-cadillac-cts-30/7442466113.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2017 Volvo XC90 T6 Momentum Sport Utility 4D suv Black - FINANCE,"$36,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2017-volvo-xc90-t6-momentum/7442468601.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2011 Lexus IS IS 350 Sedan 4D sedan Silver - FINANCE ONLINE,"$22,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2011-lexus-is-is-350-sedan-4d/7442469455.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2018 Nissan Armada SL Sport Utility 4D suv Black - FINANCE ONLINE,"$42,990",TOUCHLESS DELIVERY TO YOUR HOME eastside ,https://seattle.craigslist.org/est/ctd/d/atlanta-2018-nissan-armada-sl-sport/7442471219.html,"Carvana is the safer way to buy a car During these uncertain times, Carvana is dedicated to ensuring safety for all of our customers. In addition to our 100% online shopping and selling experience..."
2020 *Chevrolet Corvette* Stingray 1LT RWD,"$97,899",*Chevrolet*_*Corvette*Stingray_1LT_RWD eastside ,https://seattle.craigslist.org/est/ctd/d/puyallup-2020-chevrolet-corvette/7442473590.html,2020 Chevrolet Corvette Stingray 1LT RWD **Clean Carfax Coupe with Backup Camera!** WANT TO FIND OUT MORE ABOUT THIS VEHICLE? Copy the link below and paste it into your browser:...
2015 Chrysler 300 S AWD 3.6L V6,"$23,750",Woodinville eastside ,https://seattle.craigslist.org/est/cto/d/woodinville-2015-chrysler-300-awd-36l-v6/7442478049.html,"2015 Chrysler 300 S AWD 3.6L V6 This is the All Wheel Drive Version, huge upgrade from standard rear-wheel drive version! Trunk is huge and with the rear seats that fold down you can pack anything...."
2014 BMW 328D AWD,"$19,000",Cle Elum eastside ,https://seattle.craigslist.org/est/cto/d/roslyn-2014-bmw-328d-awd/7442481924.html,"77,000 miles. AWD, Diesel, Auto transmission. Clean title and no accidents. Well kept. Serviced by BMW mechanic. Excellent mileage- averages 45MPG. Call/text/email replies welcome."
2021 *Cadillac Escalade* Premium Luxury 4x4,"$124,899",*Cadillac*_*Escalade*Premium_Luxury_4x4 eastside ,https://seattle.craigslist.org/est/ctd/d/puyallup-2021-cadillac-escalade-premium/7442486994.html,2021 Cadillac Escalade Premium Luxury 4x4 **Clean Carfax 4x4 SUV with Navigation!** WANT TO FIND OUT MORE ABOUT THIS VEHICLE? Copy the link below and paste it into your browser:...
2020 *Subaru WRX* STI AWD,"$43,696",*Subaru*_*WRX*STI_AWD eastside ,https://seattle.craigslist.org/est/ctd/d/puyallup-2020-subaru-wrx-sti-awd/7442500982.html,2020 Subaru WRX STI AWD **Clean Carfax Two Owner AWD Sedan With Backup Camera!** WANT TO FIND OUT MORE ABOUT THIS VEHICLE? Copy the link below and paste it into your browser:...
"Tesla Model S P75D / Black Exterior, White Interior","$59,999",Mercer Island eastside ,https://seattle.craigslist.org/est/cto/d/mercer-island-tesla-model-p75d-black/7442520740.html,"Selling my Model S, as I purchased a new vehicle. * 50,600 miles * Black exterior * White interior * Enhanced autopilot with new 3.0 computer hardware * Clean title * 20"" turbine-style wheels *..."
2010 Chevrolet Tahoe LT Sport Utility 4D,"$14,977",_Chevrolet_ _Tahoe_ _SUV_ eastside ,https://seattle.craigslist.org/est/ctd/d/tacoma-2010-chevrolet-tahoe-lt-sport/7442535030.html,"2010 Chevrolet Tahoe LT Sport Utility 4D -- $14,977 ☎ Call: 📱 Text Vehicle Information: 2010 Chevrolet Tahoe LT Sport Utility 4D Price: $14,977 Year: 2010* Make: *Chevrolet** Model: *Tahoe** Series:..."
$144/mo - 2001 Volkswagen New Beetle GLS Hatchback 2D 2 D 2-D,"$6,999",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-144-mo-volkswagen-new-beetle/7442550527.html,"$144/mo - 2001 Volkswagen New Beetle GLS Hatchback 2D 2 D 2-D 98,592 mi. - Manual - 2D Hatchback - 4 Cyl - FWD: Front Wheel Drive - VIN# 3VWCS21C61M433295 - STK# 433295 J&amp;A AUTO SALES Call or..."
1975 Ford f 100,"$3,000",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-1975-ford-100/7442553991.html,"1975 Ford f100 300 six ,3spd stick runs and drive good lots of new parts time to let it go title in hand drive it home call and tex only .offers will be done on site thanks for looking."
2006 Volvo S40,"$1,200",Newcastle eastside ,https://seattle.craigslist.org/est/cto/d/renton-2006-volvo-s40/7442591080.html,2006 Volvo S40 needs a new radiator (leaks). Runs and drives good. All new tires. Tinted side windows. Needs console gear sensor module. Still drives but just needs to manually push the sensor. Also...
2007 Mercedes-Benz S Class S 550 Sedan 4D,"$13,977",_Mercedes-Benz_ _S Class_ _Sedan_ eastside ,https://seattle.craigslist.org/est/ctd/d/tacoma-2007-mercedes-benz-class-550/7442534824.html,"2007 Mercedes-Benz S Class S 550 Sedan 4D -- $13,977 ☎ Call: 📱 Text Vehicle Information: 2007 Mercedes-Benz S Class S 550 Sedan 4D Price: $13,977 Year: 2007* Make: *Mercedes-Benz** Model: *S Class**..."
1995 m miata,"$5,500",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-1995-miata/7442574559.html,1995 M miata automatic 200k on car run great need a top and some rust repair . Pictures look better than in real life sorry open to offers on site
JL 2dr Rubicon,"$49,995",Issaquah eastside ,https://seattle.craigslist.org/est/cto/d/issaquah-jl-2dr-rubicon/7442593711.html,"Winter, heated leather seats and steer wheel. Summer, replace your Freedom Panels with BestTop “Sunrider”. Or or store your hard top on the BestTop cart. Off-road it’s a Rubicon! Teraflex 2 1/2..."
98 Mercedes ML 320,"$2,500",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-98-mercedes-ml-320/7442614083.html,197k In decent shape. I have a clean title. It needs brakes. Some interior panels need to be snapped in to place. It's great in the snow. We just don't need it anymore and I'd like the parking space...
2019 Tesla Model X - long range,"$91,995",Sammamish eastside ,https://seattle.craigslist.org/est/cto/d/sammamish-2019-tesla-model-long-range/7442648808.html,"Selling my 2019 Tesla X. Looks like new and is in great condition. - Pearl White Multi-Coat Paint - 22"" Onyx Black Wheels - Black Interior - Autopilot - Smart Air Suspension - Premium Audio System -..."
2017 Toyota Tundra CrewMax-51463 Miles!,"$54,995",Woodinville! Western WA Dealer! eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2017-toyota-tundra-crewmax/7442603592.html,405 Motors is the way to buy your next car. The power to dream. Have you ever dreamed of walking into a car dealership and buying a vehicle without all the haggling? 405 Motors offers just such an...
1970 Chevelle Malibu,"$10,500",SAMMAMISH eastside ,https://seattle.craigslist.org/est/cto/d/sammamish-1970-chevelle-malibu/7442615030.html,This is my 1970 Chevelle it was my daily driver for about a year . Unfortunately my brother crashed it and it has some front end damage. Its still in perfect mechanical order and is still drivable...
$803/mo - 2013 Toyota Tundra CrewMax Limited Pickup 4D 4 D 4-D 5 1/2 f,"$38,999",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-803-mo-toyota-tundra-crewmax/7442616556.html,"$803/mo - 2013 Toyota Tundra CrewMax Limited Pickup 4D 4 D 4-D 5 1/2 ft 62,080 mi. - - 4D Pickup - 8 Cyl - 4 Wheel Drive - VIN# 5TFHY5F16DX282229 - STK# 282229 J&amp;A AUTO SALES Call or Text..."
AWD Astro van,"$9,000",Easton eastside ,https://seattle.craigslist.org/est/cto/d/roslyn-awd-astro-van/7442654345.html,2001 4.3 vortec AWD Chevy Astro van I’ve had it for About 5 years bought it with 115000 the owner before me bought it from the state of Oregon and was used as a police transportation vehicle so it...
"2020 Toyota 4Runner SR5 Premium 4x4, 1 Owner, 3rd Row, Seats Moon, Lea","$46,995",Newcastle eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-2020-toyota-4runner-sr5/7442660061.html,"2020 Toyota 4Runner SR5 Premium 4x4 4WD - $46,995 Exterior: Magnetic gray metallic Interior: Black/Graphite 4.0L DOHC 24-valve V6 w/5-speed auto transmission, hill-start and downhill assist control,..."
2004 Mazda B2300 Pickup Truck,"$3,000",Renton eastside ,https://seattle.craigslist.org/est/cto/d/renton-2004-mazda-b2300-pickup-truck/7442656653.html,Excellent condition small truck runs and drives great. Brand new tires 4cyl motor manual transmission. Good little lite duty work truck Please Text me as that works best not the best coverage at my...
"$1,049/mo - 2021 Toyota Highlander XSE Sport Utility 4D 4 D 4-D","$50,995",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-1049-mo-toyota-highlander-xse/7442671781.html,"$1,049/mo - 2021 Toyota Highlander XSE Sport Utility 4D 4 D 4-D 8,463 mi. - Automatic - 4D SUV - 6 Cyl - AWD: All Wheel Drive - VIN# 5TDLZRBH9MS085689 - STK# 085689 J&amp;A AUTO SALES Call or Text..."
2018 Honda Accord - Financing Available!,"$22,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2018-honda-accord-financing/7442671036.html,"This Honda Accord can be yours today! If you have bad credit or no credit, we can help! Call us today at ! 2018 Honda Accord Sport Sedan 4D Price: $22,995.00 Year : 2018 Make: Honda Model: Accord..."
1996 Impala SS,"$23,500",Bellevue eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-1996-impala-ss/7442679268.html,Rare low mileage 45900. Clean title and maintenance records. No mods. This is becoming a collector car so price firm. Won't respond to lower offers. Meet at Factoria Wal-Mart to view. It runs...
Ford 150 4.6L 4X4 extended cab,"$4,500",Kirkland eastside ,https://seattle.craigslist.org/est/cto/d/kirkland-ford-4x4-extended-cab/7442678208.html,"Ford F150 extended cab. 4.6L 8 cylinder. 4X4 that works great. Runs well. Interior in decent shape, no tears or holes. Couple of holes in tailgate from trailer tongue, but other than that has a..."
Porsche Cayman GT4 4k miles,"$130,000", eastside ,https://seattle.craigslist.org/est/cto/d/kirkland-porsche-cayman-gt4-4k-miles/7442685999.html,"Spotless, never tracked GT4 with 4k miles. Fully loaded (manual transmission, chrono pack, carbon ceramic brakes and carbon fiber seats); car fully wrapped with 3M clear film "
1999 Ford Explorer XLT,"$3,500",Bothell eastside ,https://seattle.craigslist.org/est/cto/d/bothell-1999-ford-explorer-xlt/7442692792.html,"I am selling my 1999 Ford Explorer XLT with a 4.0L SOHC V6 engine. It has been my daily driver for several years, but am selling it because I bought another Explorer with a V8. The engine,..."
1988 Ford F150,"$1,000",Bellevue eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-1988-ford-f150/7442698469.html,"Clean title, runs well, good condition for the age, gets the job done. 78425 miles. Cash in hand for test drives."
1996 Ford Ranger,"$2,350",Duvall eastside ,https://seattle.craigslist.org/est/cto/d/carnation-1996-ford-ranger/7442709513.html,"1996 Ford Ranger 2.4 liter engine 4 cylinder, manual 5 speed 279k miles, HWY commuter miles Original Owner Clean title in hand, VIN 1FTCR10A0VUC17503 Runs great Truck box Dark blue This truck has a..."
2004 Honda Civic Hybrid,"$2,500",Issaquah eastside ,https://seattle.craigslist.org/est/cto/d/issaquah-2004-honda-civic-hybrid/7442702268.html,I have a nice little car which is in need of a transmission. There is a shutter when you initially hit the gas and start to move. The Honda Dealership told us this is because it needs a new...
2006 Ford Taurus (Low Miles),"$3,750",Redmond eastside ,https://seattle.craigslist.org/est/cto/d/sammamish-2006-ford-taurus-low-miles/7442708922.html,"2006 Ford Taurus with low miles, 73,000. This was my 102 year old grandma’s car. The interior is in great shape. The exterior has a couple blemishes because she was driving when 100+ years old. It..."
2020 Ford F-150 SVT Raptor SuperCrew 4WD,"$82,500", eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-2020-ford-150-svt-raptor/7442712099.html,"2020 Ford F-150 SVT Raptor SuperCrew 4WD - low miles - 11,650 miles. Clean CARFAX. Clean Vehicle History Report, F-150 Raptor, 4D SuperCrew, 3.5L V6 EcoBoost, 10-Speed Automatic, 4WD"
2018 Chevrolet Colorado Crew Cab - Financing Available!,"$34,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2018-chevrolet-colorado/7442720945.html,"This Chevrolet Colorado Crew Cab can be yours today! If you have bad credit or no credit, we can help! Call us today at ! 2018 Chevrolet Colorado Crew Cab ZR2 Pickup 4D 5 ft Price: $34,995.00 Year :..."
